North Bay Battalion,Peterborough Petes,57
North Bay Battalion,Ottawa 67's,54
North Bay Battalion,London Knights,54
North Bay Battalion,Kitchener Rangers,53
North Bay Battalion,Kingston Frontenacs,52
North Bay Battalion,Sarnia Sting,51
Erie Otters,Kitchener Rangers,149
Erie Otters,Plymouth Whalers,107
Erie Otters,London Knights,103
Erie Otters,Windsor Spitfires,100
Erie Otters,Owen Sound Attack,90
Erie Otters,Mississauga Steelheads,89
Erie Otters,Guelph Storm,86
Erie Otters,Sarnia Sting,70
Erie Otters,Niagara IceDogs,68
Erie Otters,Saginaw Spirit,64
Guelph Storm,Kitchener Rangers,164
Guelph Storm,Owen Sound Attack,146
Guelph Storm,London Knights,103
Guelph Storm,Windsor Spitfires,95
Guelph Storm,Erie Otters,86
Guelph Storm,Saginaw Spirit,82
Guelph Storm,Sarnia Sting,68
Guelph Storm,Plymouth Whalers,67
Guelph Storm,Sault Ste. Marie Greyhounds,59
Guelph Storm,Kingston Frontenacs,44
Kingston Frontenacs,Oshawa Generals,191
Kingston Frontenacs,Belleville Bulls,146
Kingston Frontenacs,Peterborough Petes,135
Kingston Frontenacs,Mississauga Steelheads,126
Kingston Frontenacs,Ottawa 67's,117
Kingston Frontenacs,Niagara IceDogs,77
Kingston Frontenacs,Barrie Colts,69
Kingston Frontenacs,Erie Otters,54
Kingston Frontenacs,North Bay Battalion,52
Kingston Frontenacs,Sudbury Wolves,51
Kitchener Rangers,Guelph Storm,162
Kitchener Rangers,Erie Otters,149
Kitchener Rangers,London Knights,122
Kitchener Rangers,Owen Sound Attack,122
Kitchener Rangers,Windsor Spitfires,93
Kitchener Rangers,Sault Ste. Marie Greyhounds,92
Kitchener Rangers,Sarnia Sting,78
Kitchener Rangers,Plymouth Whalers,74
Kitchener Rangers,Saginaw Spirit,67
Kitchener Rangers,Oshawa Generals,61
London Knights,Windsor Spitfires,170
London Knights,Sarnia Sting,160
London Knights,Owen Sound Attack,129
London Knights,Kitchener Rangers,123
London Knights,Plymouth Whalers,108
London Knights,Sault Ste. Marie Greyhounds,104
London Knights,Erie Otters,104
London Knights,Guelph Storm,103
London Knights,Saginaw Spirit,67
London Knights,North Bay Battalion,55
Niagara IceDogs,Mississauga Steelheads,156
Niagara IceDogs,Sudbury Wolves,132
Niagara IceDogs,Barrie Colts,111
Niagara IceDogs,North Bay Battalion,91
Niagara IceDogs,Kingston Frontenacs,77
Niagara IceDogs,Erie Otters,71
Niagara IceDogs,Peterborough Petes,61
Niagara IceDogs,Ottawa 67's,55
Niagara IceDogs,Saginaw Spirit,54
Niagara IceDogs,Belleville Bulls,52
Oshawa Generals,Peterborough Petes,214
Oshawa Generals,Kingston Frontenacs,189
Oshawa Generals,Belleville Bulls,135
Oshawa Generals,Mississauga Steelheads,127
Oshawa Generals,Ottawa 67's,121
Oshawa Generals,Sudbury Wolves,116
Oshawa Generals,Barrie Colts,85
Oshawa Generals,Kitchener Rangers,62
Oshawa Generals,Sarnia Sting,55
Oshawa Generals,Windsor Spitfires,54
Ottawa 67's,Peterborough Petes,125
Ottawa 67's,Oshawa Generals,121
Ottawa 67's,Kingston Frontenacs,119
Ottawa 67's,Belleville Bulls,118
Ottawa 67's,Mississauga Steelheads,83
Ottawa 67's,Sudbury Wolves,62
Ottawa 67's,Barrie Colts,55
Ottawa 67's,North Bay Battalion,54
Ottawa 67's,Niagara IceDogs,53
Ottawa 67's,Saginaw Spirit,47
Owen Sound Attack,Guelph Storm,147
Owen Sound Attack,London Knights,129
Owen Sound Attack,Kitchener Rangers,122
Owen Sound Attack,Barrie Colts,114
Owen Sound Attack,Windsor Spitfires,112
Owen Sound Attack,Sarnia Sting,97
Owen Sound Attack,Erie Otters,91
Owen Sound Attack,Plymouth Whalers,83
Owen Sound Attack,Saginaw Spirit,71
Owen Sound Attack,Sudbury Wolves,58
Peterborough Petes,Oshawa Generals,215
Peterborough Petes,Kingston Frontenacs,135
Peterborough Petes,Ottawa 67's,125
Peterborough Petes,Mississauga Steelheads,103
Peterborough Petes,Sudbury Wolves,96
Peterborough Petes,Belleville Bulls,89
Peterborough Petes,Barrie Colts,68
Peterborough Petes,Windsor Spitfires,62
Peterborough Petes,Niagara IceDogs,61
Peterborough Petes,North Bay Battalion,56
Saginaw Spirit,Sault Ste. Marie Greyhounds,129
Saginaw Spirit,Plymouth Whalers,126
Saginaw Spirit,Windsor Spitfires,123
Saginaw Spirit,Sarnia Sting,118
Saginaw Spirit,Sudbury Wolves,91
Saginaw Spirit,Guelph Storm,81
Saginaw Spirit,Owen Sound Attack,70
Saginaw Spirit,London Knights,66
Saginaw Spirit,Kitchener Rangers,66
Saginaw Spirit,Mississauga Steelheads,65
Sarnia Sting,Sault Ste. Marie Greyhounds,164
Sarnia Sting,London Knights,159
Sarnia Sting,Windsor Spitfires,132
Sarnia Sting,Plymouth Whalers,127
Sarnia Sting,Saginaw Spirit,119
Sarnia Sting,Owen Sound Attack,96
Sarnia Sting,Kitchener Rangers,78
Sarnia Sting,Erie Otters,71
Sarnia Sting,Guelph Storm,68
Sarnia Sting,Oshawa Generals,57
Sault Ste. Marie Greyhounds,Windsor Spitfires,178
Sault Ste. Marie Greyhounds,Sarnia Sting,163
Sault Ste. Marie Greyhounds,Sudbury Wolves,136
Sault Ste. Marie Greyhounds,Plymouth Whalers,130
Sault Ste. Marie Greyhounds,Saginaw Spirit,129
Sault Ste. Marie Greyhounds,London Knights,105
Sault Ste. Marie Greyhounds,Kitchener Rangers,92
Sault Ste. Marie Greyhounds,Guelph Storm,57
Sault Ste. Marie Greyhounds,Mississauga Steelheads,52
Sault Ste. Marie Greyhounds,North Bay Battalion,38
Sudbury Wolves,Barrie Colts,159
Sudbury Wolves,Mississauga Steelheads,141
Sudbury Wolves,Sault Ste. Marie Greyhounds,135
Sudbury Wolves,Niagara IceDogs,131
Sudbury Wolves,North Bay Battalion,118
Sudbury Wolves,Oshawa Generals,116
Sudbury Wolves,Peterborough Petes,97
Sudbury Wolves,Saginaw Spirit,91
Sudbury Wolves,Ottawa 67's,62
Sudbury Wolves,Owen Sound Attack,58
Mississauga Steelheads,Niagara IceDogs,155
Mississauga Steelheads,Sudbury Wolves,141
Mississauga Steelheads,Oshawa Generals,128
Mississauga Steelheads,Kingston Frontenacs,127
Mississauga Steelheads,Barrie Colts,125
Mississauga Steelheads,Peterborough Petes,102
Mississauga Steelheads,North Bay Battalion,90
Mississauga Steelheads,Erie Otters,89
Mississauga Steelheads,Belleville Bulls,83
Mississauga Steelheads,Ottawa 67's,82
Windsor Spitfires,Plymouth Whalers,247
Windsor Spitfires,Sault Ste. Marie Greyhounds,178
Windsor Spitfires,London Knights,171
Windsor Spitfires,Sarnia Sting,131
Windsor Spitfires,Saginaw Spirit,127
Windsor Spitfires,Owen Sound Attack,110
Windsor Spitfires,Erie Otters,101
Windsor Spitfires,Guelph Storm,96
Windsor Spitfires,Kitchener Rangers,94
Windsor Spitfires,Peterborough Petes,62
Hamilton Bulldogs,Kingston Frontenacs,24
Hamilton Bulldogs,Mississauga Steelheads,18
Hamilton Bulldogs,Oshawa Generals,15
Hamilton Bulldogs,Ottawa 67's,12
Hamilton Bulldogs,Barrie Colts,12
Hamilton Bulldogs,Peterborough Petes,11
Hamilton Bulldogs,Sudbury Wolves,8
Hamilton Bulldogs,Sault Ste. Marie Greyhounds,7
Hamilton Bulldogs,North Bay Battalion,6
Hamilton Bulldogs,Flint Firebirds,5
Flint Firebirds,Sarnia Sting,19
Flint Firebirds,Guelph Storm,10
Flint Firebirds,Saginaw Spirit,10
Flint Firebirds,Windsor Spitfires,9
Flint Firebirds,Sault Ste. Marie Greyhounds,9
Flint Firebirds,London Knights,7
Flint Firebirds,Sudbury Wolves,6
Flint Firebirds,Hamilton Bulldogs,5
Flint Firebirds,Mississauga Steelheads,4
Flint Firebirds,Barrie Colts,4
Huntsville Havoc,Knoxville Ice Bears,205
Huntsville Havoc,Columbus Cottonmouths,183
Huntsville Havoc,Fayetteville FireAntz,109
Huntsville Havoc,Pensacola Ice Flyers,76
Huntsville Havoc,Mississippi RiverKings,56
Huntsville Havoc,Jacksonville Barracudas,43
Huntsville Havoc,Richmond Renegades,38
Huntsville Havoc,Mississippi Surge,37
Huntsville Havoc,Louisiana IceGators,32
Huntsville Havoc,Asheville Aces,31
Knoxville Ice Bears,Huntsville Havoc,200
Knoxville Ice Bears,Columbus Cottonmouths,134
Knoxville Ice Bears,Fayetteville FireAntz,116
Knoxville Ice Bears,Pensacola Ice Flyers,44
Knoxville Ice Bears,Richmond Renegades,42
Knoxville Ice Bears,Augusta RiverHawks,38
Knoxville Ice Bears,Macon Mayhem,37
Knoxville Ice Bears,Jacksonville Barracudas,36
Knoxville Ice Bears,Peoria Rivermen,34
Knoxville Ice Bears,Birmingham Bulls,34
Pensacola Ice Flyers,Huntsville Havoc,74
Pensacola Ice Flyers,Louisiana IceGators,69
Pensacola Ice Flyers,Columbus Cottonmouths,60
Pensacola Ice Flyers,Mississippi Surge,57
Pensacola Ice Flyers,Mississippi RiverKings,43
Pensacola Ice Flyers,Knoxville Ice Bears,43
Pensacola Ice Flyers,Macon Mayhem,40
Pensacola Ice Flyers,Fayetteville FireAntz,35
Pensacola Ice Flyers,Peoria Rivermen,35
Pensacola Ice Flyers,Birmingham Bulls,30
Peoria Rivermen,Quad City Storm,42
Peoria Rivermen,Pensacola Ice Flyers,34
Peoria Rivermen,Evansville Thunderbolts,34
Peoria Rivermen,Knoxville Ice Bears,32
Peoria Rivermen,Huntsville Havoc,24
Peoria Rivermen,Columbus Cottonmouths,22
Peoria Rivermen,Roanoke Rail Yard Dawgs,20
Peoria Rivermen,Macon Mayhem,16
Peoria Rivermen,Mississippi RiverKings,16
Peoria Rivermen,Louisiana IceGators,15
Macon Mayhem,Pensacola Ice Flyers,40
Macon Mayhem,Knoxville Ice Bears,35
Macon Mayhem,Fayetteville Marksmen,33
Macon Mayhem,Birmingham Bulls,28
Macon Mayhem,Fayetteville FireAntz,20
Macon Mayhem,Huntsville Havoc,19
Macon Mayhem,Roanoke Rail Yard Dawgs,19
Macon Mayhem,Peoria Rivermen,17
Macon Mayhem,Columbus Cottonmouths,14
Macon Mayhem,Mississippi RiverKings,13
Roanoke Rail Yard Dawgs,Fayetteville Marksmen,36
Roanoke Rail Yard Dawgs,Knoxville Ice Bears,33
Roanoke Rail Yard Dawgs,Huntsville Havoc,21
Roanoke Rail Yard Dawgs,Macon Mayhem,19
Roanoke Rail Yard Dawgs,Peoria Rivermen,19
Roanoke Rail Yard Dawgs,Birmingham Bulls,8
Roanoke Rail Yard Dawgs,Fayetteville FireAntz,8
Roanoke Rail Yard Dawgs,Mississippi RiverKings,7
Roanoke Rail Yard Dawgs,Pensacola Ice Flyers,6
Roanoke Rail Yard Dawgs,Evansville Thunderbolts,5
Evansville Thunderbolts,Peoria Rivermen,33
Evansville Thunderbolts,Quad City Storm,26
Evansville Thunderbolts,Birmingham Bulls,22
Evansville Thunderbolts,Knoxville Ice Bears,19
Evansville Thunderbolts,Huntsville Havoc,13
Evansville Thunderbolts,Pensacola Ice Flyers,11
Evansville Thunderbolts,Fayetteville FireAntz,6
Evansville Thunderbolts,Vermilion County Bobcats,6
Evansville Thunderbolts,Mississippi RiverKings,6
Evansville Thunderbolts,Roanoke Rail Yard Dawgs,5
Fayetteville Marksmen,Roanoke Rail Yard Dawgs,32
Fayetteville Marksmen,Macon Mayhem,31
Fayetteville Marksmen,Knoxville Ice Bears,19
Fayetteville Marksmen,Pensacola Ice Flyers,13
Fayetteville Marksmen,Quad City Storm,10
Fayetteville Marksmen,Birmingham Bulls,10
Fayetteville Marksmen,Peoria Rivermen,7
Fayetteville Marksmen,Huntsville Havoc,3
Fayetteville Marksmen,Evansville Thunderbolts,3
Fayetteville Marksmen,Mississippi RiverKings,1
Birmingham Bulls,Knoxville Ice Bears,34
Birmingham Bulls,Pensacola Ice Flyers,29
Birmingham Bulls,Macon Mayhem,29
Birmingham Bulls,Huntsville Havoc,27
Birmingham Bulls,Evansville Thunderbolts,19
Birmingham Bulls,Quad City Storm,11
Birmingham Bulls,Fayetteville Marksmen,9
Birmingham Bulls,Peoria Rivermen,9
Birmingham Bulls,Roanoke Rail Yard Dawgs,8
Birmingham Bulls,Vermilion County Bobcats,2
Quad City Storm,Peoria Rivermen,44
Quad City Storm,Evansville Thunderbolts,26
Quad City Storm,Vermilion County Bobcats,18
Quad City Storm,Birmingham Bulls,11
Quad City Storm,Fayetteville Marksmen,11
Quad City Storm,Knoxville Ice Bears,10
Quad City Storm,Pensacola Ice Flyers,5
Quad City Storm,Huntsville Havoc,5
Quad City Storm,Roanoke Rail Yard Dawgs,3
Quad City Storm,Macon Mayhem,2
Pétroliers du Nord,COOL-FM de Saint-Georges,38
Pétroliers du Nord,l’Assurancia de Thetford,31
Pétroliers du Nord,Éperviers de Sorel-Tracy,29
Pétroliers du Nord,3L de Rivière-du-Loup,26
Pétroliers du Nord,Marquis de Jonquière,21
COOL-FM de Saint-Georges,l’Assurancia de Thetford,277
COOL-FM de Saint-Georges,Marquis de Jonquière,217
COOL-FM de Saint-Georges,Blizzard Cloutier Nord-Sud Trois-Rivières,185
COOL-FM de Saint-Georges,3L de Rivière-du-Loup,181
COOL-FM de Saint-Georges,Saint-François de Sherbrooke,128
COOL-FM de Saint-Georges,Chiefs de Saint-Hyacinthe,103
COOL-FM de Saint-Georges,Éperviers de Sorel-Tracy,97
COOL-FM de Saint-Georges,Radio X de Québec,75
COOL-FM de Saint-Georges,Top Design de Saint-Hyacinthe,64
COOL-FM de Saint-Georges,Laval Predators,57
l’Assurancia de Thetford,COOL-FM de Saint-Georges,276
l’Assurancia de Thetford,3L de Rivière-du-Loup,200
l’Assurancia de Thetford,Blizzard Cloutier Nord-Sud Trois-Rivières,190
l’Assurancia de Thetford,Marquis de Jonquière,176
l’Assurancia de Thetford,Éperviers de Sorel-Tracy,139
l’Assurancia de Thetford,Saint-François de Sherbrooke,108
l’Assurancia de Thetford,Chiefs de Saint-Hyacinthe,76
l’Assurancia de Thetford,Laval Predators,70
l’Assurancia de Thetford,Radio X de Québec,69
l’Assurancia de Thetford,Top Design de Saint-Hyacinthe,53
Marquis de Jonquière,COOL-FM de Saint-Georges,217
Marquis de Jonquière,l’Assurancia de Thetford,176
Marquis de Jonquière,3L de Rivière-du-Loup,158
Marquis de Jonquière,Éperviers de Sorel-Tracy,140
Marquis de Jonquière,Blizzard Cloutier Nord-Sud Trois-Rivières,125
Marquis de Jonquière,Saint-François de Sherbrooke,56
Marquis de Jonquière,Laval Predators,52
Marquis de Jonquière,Lois Jeans de Pont-Rouge,41
Marquis de Jonquière,Cornwall River Kings,35
Marquis de Jonquière,Windsor Wild,27
3L de Rivière-du-Loup,l’Assurancia de Thetford,198
3L de Rivière-du-Loup,COOL-FM de Saint-Georges,183
3L de Rivière-du-Loup,Marquis de Jonquière,159
3L de Rivière-du-Loup,Éperviers de Sorel-Tracy,153
3L de Rivière-du-Loup,Blizzard Cloutier Nord-Sud Trois-Rivières,142
3L de Rivière-du-Loup,Laval Predators,51
3L de Rivière-du-Loup,Saint-François de Sherbrooke,42
3L de Rivière-du-Loup,Lois Jeans de Pont-Rouge,36
3L de Rivière-du-Loup,Cornwall River Kings,30
3L de Rivière-du-Loup,Pétroliers du Nord,26
Éperviers de Sorel-Tracy,3L de Rivière-du-Loup,151
Éperviers de Sorel-Tracy,l’Assurancia de Thetford,139
Éperviers de Sorel-Tracy,Marquis de Jonquière,137
Éperviers de Sorel-Tracy,Blizzard Cloutier Nord-Sud Trois-Rivières,103
Éperviers de Sorel-Tracy,COOL-FM de Saint-Georges,97
Éperviers de Sorel-Tracy,Laval Predators,83
Éperviers de Sorel-Tracy,Cornwall River Kings,67
Éperviers de Sorel-Tracy,Pétroliers du Nord,29
Éperviers de Sorel-Tracy,Saint-François de Sherbrooke,22
Éperviers de Sorel-Tracy,Trois-Rivières Draveurs,20
Cedar Rapids RoughRiders,Green Bay Gamblers,53
Cedar Rapids RoughRiders,Waterloo Black Hawks,43
Cedar Rapids RoughRiders,Chicago Steel,34
Cedar Rapids RoughRiders,Dubuque Fighting Saints,30
Cedar Rapids RoughRiders,Des Moines Buccaneers,26
Cedar Rapids RoughRiders,Indiana Ice,25
Cedar Rapids RoughRiders,Lincoln Stars,24
Cedar Rapids RoughRiders,Muskegon Lumberjacks,20
Cedar Rapids RoughRiders,Sioux Falls Stampede,18
Cedar Rapids RoughRiders,Youngstown Phantoms,14
Chicago Steel,Green Bay Gamblers,68
Chicago Steel,Cedar Rapids RoughRiders,34
Chicago Steel,Indiana Ice,32
Chicago Steel,Muskegon Lumberjacks,31
Chicago Steel,Youngstown Phantoms,30
Chicago Steel,Des Moines Buccaneers,30
Chicago Steel,Lincoln Stars,28
Chicago Steel,Waterloo Black Hawks,23
Chicago Steel,Dubuque Fighting Saints,23
Chicago Steel,Tri-City Storm,20
Des Moines Buccaneers,Lincoln Stars,63
Des Moines Buccaneers,Omaha Lancers,48
Des Moines Buccaneers,Sioux Falls Stampede,43
Des Moines Buccaneers,Green Bay Gamblers,43
Des Moines Buccaneers,Sioux City Musketeers,39
Des Moines Buccaneers,Waterloo Black Hawks,38
Des Moines Buccaneers,Indiana Ice,36
Des Moines Buccaneers,Tri-City Storm,33
Des Moines Buccaneers,Chicago Steel,30
Des Moines Buccaneers,Cedar Rapids RoughRiders,27
Green Bay Gamblers,Chicago Steel,69
Green Bay Gamblers,Cedar Rapids RoughRiders,53
Green Bay Gamblers,Waterloo Black Hawks,45
Green Bay Gamblers,Lincoln Stars,44
Green Bay Gamblers,Des Moines Buccaneers,43
Green Bay Gamblers,Muskegon Lumberjacks,38
Green Bay Gamblers,Dubuque Fighting Saints,38
Green Bay Gamblers,Omaha Lancers,35
Green Bay Gamblers,Indiana Ice,35
Green Bay Gamblers,Youngstown Phantoms,29
Lincoln Stars,Omaha Lancers,115
Lincoln Stars,Sioux City Musketeers,94
Lincoln Stars,Tri-City Storm,84
Lincoln Stars,Des Moines Buccaneers,62
Lincoln Stars,Fargo Force,60
Lincoln Stars,Sioux Falls Stampede,59
Lincoln Stars,Waterloo Black Hawks,49
Lincoln Stars,Green Bay Gamblers,44
Lincoln Stars,Indiana Ice,35
Lincoln Stars,Chicago Steel,29
Omaha Lancers,Lincoln Stars,111
Omaha Lancers,Tri-City Storm,52
Omaha Lancers,Des Moines Buccaneers,47
Omaha Lancers,Sioux Falls Stampede,43
Omaha Lancers,Green Bay Gamblers,34
Omaha Lancers,Sioux City Musketeers,33
Omaha Lancers,Fargo Force,32
Omaha Lancers,Waterloo Black Hawks,20
Omaha Lancers,Chicago Steel,17
Omaha Lancers,Cedar Rapids RoughRiders,11
Sioux City Musketeers,Lincoln Stars,93
Sioux City Musketeers,Sioux Falls Stampede,58
Sioux City Musketeers,Tri-City Storm,53
Sioux City Musketeers,Fargo Force,42
Sioux City Musketeers,Des Moines Buccaneers,39
Sioux City Musketeers,Omaha Lancers,34
Sioux City Musketeers,Waterloo Black Hawks,31
Sioux City Musketeers,Green Bay Gamblers,25
Sioux City Musketeers,Chicago Steel,16
Sioux City Musketeers,Cedar Rapids RoughRiders,13
Sioux Falls Stampede,Lincoln Stars,59
Sioux Falls Stampede,Sioux City Musketeers,58
Sioux Falls Stampede,Omaha Lancers,42
Sioux Falls Stampede,Fargo Force,39
Sioux Falls Stampede,Des Moines Buccaneers,39
Sioux Falls Stampede,Tri-City Storm,36
Sioux Falls Stampede,Waterloo Black Hawks,24
Sioux Falls Stampede,Indiana Ice,19
Sioux Falls Stampede,Chicago Steel,17
Sioux Falls Stampede,Green Bay Gamblers,17
Tri-City Storm,Lincoln Stars,85
Tri-City Storm,Sioux City Musketeers,52
Tri-City Storm,Omaha Lancers,51
Tri-City Storm,Sioux Falls Stampede,37
Tri-City Storm,Des Moines Buccaneers,32
Tri-City Storm,Green Bay Gamblers,24
Tri-City Storm,Waterloo Black Hawks,22
Tri-City Storm,Indiana Ice,20
Tri-City Storm,Chicago Steel,20
Tri-City Storm,Fargo Force,19
Waterloo Black Hawks,Lincoln Stars,46
Waterloo Black Hawks,Green Bay Gamblers,45
Waterloo Black Hawks,Cedar Rapids RoughRiders,44
Waterloo Black Hawks,Des Moines Buccaneers,36
Waterloo Black Hawks,Sioux City Musketeers,29
Waterloo Black Hawks,Fargo Force,25
Waterloo Black Hawks,Sioux Falls Stampede,24
Waterloo Black Hawks,Chicago Steel,23
Waterloo Black Hawks,Dubuque Fighting Saints,23
Waterloo Black Hawks,Tri-City Storm,21
Fargo Force,Lincoln Stars,58
Fargo Force,Sioux City Musketeers,43
Fargo Force,Sioux Falls Stampede,39
Fargo Force,Omaha Lancers,29
Fargo Force,Waterloo Black Hawks,24
Fargo Force,Des Moines Buccaneers,20
Fargo Force,Tri-City Storm,20
Fargo Force,Green Bay Gamblers,15
Fargo Force,Cedar Rapids RoughRiders,10
Fargo Force,Chicago Steel,9
Team USA,Chicago Steel,20
Team USA,Youngstown Phantoms,15
Team USA,Cedar Rapids RoughRiders,11
Team USA,Indiana Ice,10
Team USA,Green Bay Gamblers,9
Team USA,Muskegon Lumberjacks,9
Team USA,Lincoln Stars,6
Team USA,Fargo Force,4
Team USA,Des Moines Buccaneers,4
Team USA,Waterloo Black Hawks,4
Youngstown Phantoms,Muskegon Lumberjacks,38
Youngstown Phantoms,Green Bay Gamblers,31
Youngstown Phantoms,Chicago Steel,29
Youngstown Phantoms,Des Moines Buccaneers,21
Youngstown Phantoms,Indiana Ice,21
Youngstown Phantoms,Dubuque Fighting Saints,18
Youngstown Phantoms,Cedar Rapids RoughRiders,15
Youngstown Phantoms,Team USA,15
Youngstown Phantoms,Lincoln Stars,14
Youngstown Phantoms,Waterloo Black Hawks,14
Dubuque Fighting Saints,Green Bay Gamblers,38
Dubuque Fighting Saints,Cedar Rapids RoughRiders,31
Dubuque Fighting Saints,Waterloo Black Hawks,23
Dubuque Fighting Saints,Chicago Steel,23
Dubuque Fighting Saints,Youngstown Phantoms,18
Dubuque Fighting Saints,Des Moines Buccaneers,18
Dubuque Fighting Saints,Muskegon Lumberjacks,17
Dubuque Fighting Saints,Madison Capitols,12
Dubuque Fighting Saints,Sioux Falls Stampede,10
Dubuque Fighting Saints,Lincoln Stars,10
Muskegon Lumberjacks,Green Bay Gamblers,39
Muskegon Lumberjacks,Youngstown Phantoms,37
Muskegon Lumberjacks,Chicago Steel,31
Muskegon Lumberjacks,Cedar Rapids RoughRiders,26
Muskegon Lumberjacks,Dubuque Fighting Saints,17
Muskegon Lumberjacks,Indiana Ice,17
Muskegon Lumberjacks,Des Moines Buccaneers,15
Muskegon Lumberjacks,Team USA,10
Muskegon Lumberjacks,Madison Capitols,9
Muskegon Lumberjacks,Lincoln Stars,9
Madison Capitols,Green Bay Gamblers,14
Madison Capitols,Dubuque Fighting Saints,12
Madison Capitols,Muskegon Lumberjacks,10
Madison Capitols,Cedar Rapids RoughRiders,6
Madison Capitols,Chicago Steel,6
Madison Capitols,Bloomington Thunder,5
Madison Capitols,Youngstown Phantoms,5
Madison Capitols,Waterloo Black Hawks,3
Madison Capitols,Des Moines Buccaneers,3
Madison Capitols,Tri-City Storm,3
Belfast Giants,Nottingham Panthers,32
Belfast Giants,Cardiff Devils,31
Belfast Giants,Coventry Blaze,28
Belfast Giants,Sheffield Steelers,19
Belfast Giants,Dundee Stars,17
Belfast Giants,Glasgow Clan,14
Belfast Giants,Manchester Storm,12
Belfast Giants,Hull Stingrays,8
Belfast Giants,Fife Flyers,8
Belfast Giants,Edinburgh Capitals,6
Cardiff Devils,Sheffield Steelers,39
Cardiff Devils,Nottingham Panthers,36
Cardiff Devils,Coventry Blaze,34
Cardiff Devils,Belfast Giants,31
Cardiff Devils,Glasgow Clan,16
Cardiff Devils,Hull Stingrays,16
Cardiff Devils,Dundee Stars,11
Cardiff Devils,Manchester Storm,11
Cardiff Devils,Fife Flyers,7
Cardiff Devils,Guildford Flames,7
Coventry Blaze,Nottingham Panthers,50
Coventry Blaze,Cardiff Devils,32
Coventry Blaze,Sheffield Steelers,31
Coventry Blaze,Belfast Giants,29
Coventry Blaze,Hull Stingrays,17
Coventry Blaze,Dundee Stars,11
Coventry Blaze,Manchester Storm,11
Coventry Blaze,Glasgow Clan,11
Coventry Blaze,Fife Flyers,8
Coventry Blaze,Edinburgh Capitals,6
Nottingham Panthers,Sheffield Steelers,51
Nottingham Panthers,Coventry Blaze,49
Nottingham Panthers,Cardiff Devils,35
Nottingham Panthers,Belfast Giants,32
Nottingham Panthers,Dundee Stars,21
Nottingham Panthers,Hull Stingrays,15
Nottingham Panthers,Glasgow Clan,14
Nottingham Panthers,Manchester Storm,12
Nottingham Panthers,Fife Flyers,11
Nottingham Panthers,Edinburgh Capitals,9
Sheffield Steelers,Nottingham Panthers,51
Sheffield Steelers,Cardiff Devils,38
Sheffield Steelers,Coventry Blaze,32
Sheffield Steelers,Belfast Giants,19
Sheffield Steelers,Dundee Stars,17
Sheffield Steelers,Manchester Storm,16
Sheffield Steelers,Hull Stingrays,9
Sheffield Steelers,Fife Flyers,9
Sheffield Steelers,Glasgow Clan,8
Sheffield Steelers,Edinburgh Capitals,5
Glasgow Clan,Dundee Stars,21
Glasgow Clan,Cardiff Devils,17
Glasgow Clan,Fife Flyers,15
Glasgow Clan,Belfast Giants,14
Glasgow Clan,Edinburgh Capitals,14
Glasgow Clan,Nottingham Panthers,13
Glasgow Clan,Manchester Storm,13
Glasgow Clan,Coventry Blaze,9
Glasgow Clan,Sheffield Steelers,8
Glasgow Clan,Hull Stingrays,8
Dundee Stars,Manchester Storm,21
Dundee Stars,Glasgow Clan,21
Dundee Stars,Nottingham Panthers,20
Dundee Stars,Sheffield Steelers,17
Dundee Stars,Belfast Giants,17
Dundee Stars,Edinburgh Capitals,12
Dundee Stars,Coventry Blaze,11
Dundee Stars,Fife Flyers,11
Dundee Stars,Cardiff Devils,11
Dundee Stars,Hull Stingrays,9
Fife Flyers,Edinburgh Capitals,21
Fife Flyers,Glasgow Clan,15
Fife Flyers,Dundee Stars,11
Fife Flyers,Sheffield Steelers,10
Fife Flyers,Nottingham Panthers,9
Fife Flyers,Hull Stingrays,9
Fife Flyers,Manchester Storm,8
Fife Flyers,Cardiff Devils,8
Fife Flyers,Belfast Giants,7
Fife Flyers,Coventry Blaze,6
Manchester Storm,Dundee Stars,20
Manchester Storm,Sheffield Steelers,16
Manchester Storm,Belfast Giants,13
Manchester Storm,Glasgow Clan,13
Manchester Storm,Nottingham Panthers,12
Manchester Storm,Cardiff Devils,12
Manchester Storm,Coventry Blaze,12
Manchester Storm,Milton Keynes Lightning,7
Manchester Storm,Fife Flyers,7
Manchester Storm,Edinburgh Capitals,5
Guildford Flames,Cardiff Devils,7
Guildford Flames,Belfast Giants,6
Guildford Flames,Manchester Storm,4
Guildford Flames,Coventry Blaze,4
Guildford Flames,Glasgow Clan,4
Guildford Flames,Fife Flyers,3
Guildford Flames,Dundee Stars,2
Guildford Flames,Sheffield Steelers,2
Guildford Flames,Milton Keynes Lightning,2
Guildford Flames,Nottingham Panthers,2
Helsinki Jokerit,SKA Saint Petersburg,3
Helsinki Jokerit,HC Spartak Moscow,2
Helsinki Jokerit,Avtomobilist Yekaterinburg,2
Helsinki Jokerit,Lappeenranta SaiPa,2
Helsinki Jokerit,HC CSKA Moscow,2
Helsinki Jokerit,Amur Khabarovsk,2
Helsinki Jokerit,Salavat Yulaev Ufa,1
Helsinki Jokerit,Lokomotiv Yaroslavl,1
Helsinki Jokerit,Torpedo Nizhny Novgorod,1
Helsinki Jokerit,Avangard Omsk,1
Salavat Yulaev Ufa,Lokomotiv Yaroslavl,5
Salavat Yulaev Ufa,Amur Khabarovsk,4
