WHL,Spokane Chiefs,2021-2022 Regular Season, 23
WHL,Spokane Chiefs,2020-2021 Regular Season, 8
WHL,Spokane Chiefs,2019-2020 Regular Season, 12
WHL,Spokane Chiefs,2019-2020 Preseason, 1
WHL,Spokane Chiefs,2018-2019 Postseason, 3
WHL,Spokane Chiefs,2018-2019 Regular Season, 23
WHL,Spokane Chiefs,2018-2019 Preseason, 4
WHL,Spokane Chiefs,2017-2018 Postseason, 2
WHL,Swift Current Broncos,2022-2023 Regular Season, 5
WHL,Swift Current Broncos,2021-2022 Regular Season, 25
WHL,Swift Current Broncos,2020-2021 Regular Season, 9
WHL,Swift Current Broncos,2019-2020 Regular Season, 24
WHL,Swift Current Broncos,2019-2020 Preseason, 1
WHL,Swift Current Broncos,2018-2019 Regular Season, 26
WHL,Swift Current Broncos,2018-2019 Preseason, 3
WHL,Swift Current Broncos,2017-2018 Postseason, 1
WHL,Swift Current Broncos,2017-2018 Regular Season, 28
WHL,Swift Current Broncos,2016-2017 Regular Season, 39
WHL,Tri-City Americans,2022-2023 Regular Season, 11
WHL,Tri-City Americans,2021-2022 Regular Season, 15
WHL,Tri-City Americans,2020-2021 Regular Season, 14
WHL,Tri-City Americans,2019-2020 Regular Season, 25
WHL,Tri-City Americans,2019-2020 Preseason, 1
WHL,Tri-City Americans,2018-2019 Postseason, 2
WHL,Tri-City Americans,2018-2019 Regular Season, 26
WHL,Tri-City Americans,2018-2019 Preseason, 7
WHL,Tri-City Americans,2017-2018 Regular Season, 37
WHL,Tri-City Americans,2017-2018 Preseason, 4
WHL,Vancouver Giants,2022-2023 Regular Season, 24
WHL,Vancouver Giants,2021-2022 Postseason, 6
WHL,Vancouver Giants,2021-2022 Regular Season, 34
WHL,Vancouver Giants,2021-2022 Preseason, 4
WHL,Vancouver Giants,2020-2021 Regular Season, 24
WHL,Vancouver Giants,2019-2020 Regular Season, 22
WHL,Vancouver Giants,2019-2020 Preseason, 2
WHL,Vancouver Giants,2018-2019 Postseason, 1
WHL,Vancouver Giants,2018-2019 Regular Season, 17
WHL,Vancouver Giants,2018-2019 Preseason, 5
WHL,Edmonton Oil Kings,2022-2023 Regular Season, 15
WHL,Edmonton Oil Kings,2022-2023 Preseason, 2
WHL,Edmonton Oil Kings,2021-2022 Postseason, 1
WHL,Edmonton Oil Kings,2021-2022 Regular Season, 32
WHL,Edmonton Oil Kings,2020-2021 Regular Season, 8
WHL,Edmonton Oil Kings,2019-2020 Regular Season, 19
WHL,Edmonton Oil Kings,2018-2019 Postseason, 2
WHL,Edmonton Oil Kings,2018-2019 Regular Season, 12
WHL,Edmonton Oil Kings,2017-2018 Regular Season, 26
WHL,Edmonton Oil Kings,2017-2018 Preseason, 1
WHL,Victoria Royals,2022-2023 Regular Season, 18
WHL,Victoria Royals,2021-2022 Regular Season, 17
WHL,Victoria Royals,2021-2022 Preseason, 1
WHL,Victoria Royals,2020-2021 Regular Season, 15
WHL,Victoria Royals,2019-2020 Regular Season, 27
WHL,Victoria Royals,2018-2019 Postseason, 1
WHL,Victoria Royals,2018-2019 Regular Season, 28
WHL,Victoria Royals,2017-2018 Regular Season, 23
WHL,Victoria Royals,2016-2017 Postseason, 1
WHL,Victoria Royals,2016-2017 Regular Season, 41
WHL,Winnipeg Ice,NULL,NULL
QMJHL,Acadie-Bathurst Titan,2022-2023 Regular Season, 10
QMJHL,Acadie-Bathurst Titan,2022-2023 Preseason, 10
QMJHL,Acadie-Bathurst Titan,2021-2022 Regular Season, 11
QMJHL,Acadie-Bathurst Titan,2021-2022 Preseason, 3
QMJHL,Acadie-Bathurst Titan,2020-2021 Postseason, 3
QMJHL,Acadie-Bathurst Titan,2020-2021 Regular Season, 2
QMJHL,Acadie-Bathurst Titan,2020-2021 Preseason, 3
QMJHL,Acadie-Bathurst Titan,2019-2020 Regular Season, 14
QMJHL,Acadie-Bathurst Titan,2019-2020 Preseason, 2
QMJHL,Acadie-Bathurst Titan,2018-2019 Regular Season, 19
QMJHL,Baie-Comeau Drakkar,2022-2023 Regular Season, 5
QMJHL,Baie-Comeau Drakkar,2022-2023 Preseason, 1
QMJHL,Baie-Comeau Drakkar,2021-2022 Regular Season, 4
QMJHL,Baie-Comeau Drakkar,2021-2022 Preseason, 1
QMJHL,Baie-Comeau Drakkar,2020-2021 Regular Season, 1
QMJHL,Baie-Comeau Drakkar,2019-2020 Regular Season, 13
QMJHL,Baie-Comeau Drakkar,2019-2020 Preseason, 2
QMJHL,Baie-Comeau Drakkar,2018-2019 Regular Season, 32
QMJHL,Baie-Comeau Drakkar,2018-2019 Preseason, 3
QMJHL,Baie-Comeau Drakkar,2017-2018 Postseason, 3
QMJHL,Drummondville Voltigeurs,2022-2023 Regular Season, 6
QMJHL,Drummondville Voltigeurs,2021-2022 Regular Season, 8
QMJHL,Drummondville Voltigeurs,2021-2022 Preseason, 1
QMJHL,Drummondville Voltigeurs,2020-2021 Regular Season, 1
QMJHL,Drummondville Voltigeurs,2020-2021 Preseason, 1
QMJHL,Drummondville Voltigeurs,2019-2020 Regular Season, 13
QMJHL,Drummondville Voltigeurs,2019-2020 Preseason, 2
QMJHL,Drummondville Voltigeurs,2018-2019 Postseason, 2
QMJHL,Drummondville Voltigeurs,2018-2019 Regular Season, 21
QMJHL,Drummondville Voltigeurs,2018-2019 Preseason, 3
QMJHL,Chicoutimi Saguenéens,2022-2023 Regular Season, 3
QMJHL,Chicoutimi Saguenéens,2021-2022 Regular Season, 7
QMJHL,Chicoutimi Saguenéens,2021-2022 Preseason, 1
QMJHL,Chicoutimi Saguenéens,2020-2021 Postseason, 1
QMJHL,Chicoutimi Saguenéens,2020-2021 Regular Season, 2
QMJHL,Chicoutimi Saguenéens,2019-2020 Regular Season, 10
QMJHL,Chicoutimi Saguenéens,2019-2020 Preseason, 1
QMJHL,Chicoutimi Saguenéens,2018-2019 Regular Season, 15
QMJHL,Chicoutimi Saguenéens,2018-2019 Preseason, 1
QMJHL,Chicoutimi Saguenéens,2017-2018 Regular Season, 26
QMJHL,Gatineau Olympiques,2022-2023 Regular Season, 5
QMJHL,Gatineau Olympiques,2022-2023 Preseason, 4
QMJHL,Gatineau Olympiques,2021-2022 Postseason, 1
QMJHL,Gatineau Olympiques,2021-2022 Regular Season, 7
QMJHL,Gatineau Olympiques,2020-2021 Preseason, 1
QMJHL,Gatineau Olympiques,2019-2020 Regular Season, 22
QMJHL,Gatineau Olympiques,2018-2019 Postseason, 1
QMJHL,Gatineau Olympiques,2018-2019 Regular Season, 18
QMJHL,Gatineau Olympiques,2018-2019 Preseason, 2
QMJHL,Gatineau Olympiques,2017-2018 Regular Season, 34
QMJHL,Halifax Mooseheads,2022-2023 Regular Season, 6
QMJHL,Halifax Mooseheads,2022-2023 Preseason, 1
QMJHL,Halifax Mooseheads,2021-2022 Regular Season, 19
QMJHL,Halifax Mooseheads,2021-2022 Preseason, 3
QMJHL,Halifax Mooseheads,2020-2021 Regular Season, 10
QMJHL,Halifax Mooseheads,2020-2021 Preseason, 3
QMJHL,Halifax Mooseheads,2019-2020 Regular Season, 12
QMJHL,Halifax Mooseheads,2019-2020 Preseason, 2
QMJHL,Halifax Mooseheads,2018-2019 Postseason, 1
QMJHL,Halifax Mooseheads,2018-2019 Regular Season, 17
QMJHL,Rouyn-Noranda Huskies,2022-2023 Regular Season, 8
QMJHL,Rouyn-Noranda Huskies,2021-2022 Postseason, 1
QMJHL,Rouyn-Noranda Huskies,2021-2022 Regular Season, 6
QMJHL,Rouyn-Noranda Huskies,2020-2021 Regular Season, 1
QMJHL,Rouyn-Noranda Huskies,2020-2021 Preseason, 1
QMJHL,Rouyn-Noranda Huskies,2019-2020 Regular Season, 4
QMJHL,Rouyn-Noranda Huskies,2019-2020 Preseason, 3
QMJHL,Rouyn-Noranda Huskies,2018-2019 Postseason, 1
QMJHL,Rouyn-Noranda Huskies,2018-2019 Regular Season, 14
QMJHL,Rouyn-Noranda Huskies,2018-2019 Preseason, 2
QMJHL,Moncton Wildcats,2022-2023 Regular Season, 3
QMJHL,Moncton Wildcats,2022-2023 Preseason, 7
QMJHL,Moncton Wildcats,2021-2022 Regular Season, 12
QMJHL,Moncton Wildcats,2021-2022 Preseason, 5
QMJHL,Moncton Wildcats,2020-2021 Postseason, 2
QMJHL,Moncton Wildcats,2020-2021 Regular Season, 3
QMJHL,Moncton Wildcats,2020-2021 Preseason, 1
QMJHL,Moncton Wildcats,2019-2020 Regular Season, 22
QMJHL,Moncton Wildcats,2019-2020 Preseason, 4
QMJHL,Moncton Wildcats,2018-2019 Regular Season, 25
QMJHL,Québec Remparts,2022-2023 Preseason, 1
QMJHL,Québec Remparts,2021-2022 Regular Season, 2
QMJHL,Québec Remparts,2020-2021 Regular Season, 1
QMJHL,Québec Remparts,2020-2021 Preseason, 2
QMJHL,Québec Remparts,2019-2020 Regular Season, 19
QMJHL,Québec Remparts,2019-2020 Preseason, 2
QMJHL,Québec Remparts,2018-2019 Postseason, 1
QMJHL,Québec Remparts,2018-2019 Regular Season, 12
QMJHL,Québec Remparts,2018-2019 Preseason, 3
QMJHL,Québec Remparts,2017-2018 Regular Season, 17
QMJHL,Shawinigan Cataractes,2022-2023 Regular Season, 5
QMJHL,Shawinigan Cataractes,2022-2023 Preseason, 2
QMJHL,Shawinigan Cataractes,2021-2022 Postseason, 2
QMJHL,Shawinigan Cataractes,2021-2022 Regular Season, 11
QMJHL,Shawinigan Cataractes,2021-2022 Preseason, 4
QMJHL,Shawinigan Cataractes,2020-2021 Postseason, 3
QMJHL,Shawinigan Cataractes,2020-2021 Regular Season, 3
QMJHL,Shawinigan Cataractes,2020-2021 Preseason, 1
QMJHL,Shawinigan Cataractes,2019-2020 Regular Season, 28
QMJHL,Shawinigan Cataractes,2019-2020 Preseason, 2
QMJHL,Charlottetown Islanders,2022-2023 Regular Season, 9
QMJHL,Charlottetown Islanders,2022-2023 Preseason, 2
QMJHL,Charlottetown Islanders,2021-2022 Postseason, 1
QMJHL,Charlottetown Islanders,2021-2022 Regular Season, 10
QMJHL,Charlottetown Islanders,2021-2022 Preseason, 5
QMJHL,Charlottetown Islanders,2020-2021 Postseason, 2
QMJHL,Charlottetown Islanders,2020-2021 Regular Season, 19
QMJHL,Charlottetown Islanders,2020-2021 Preseason, 2
QMJHL,Charlottetown Islanders,2019-2020 Regular Season, 28
QMJHL,Charlottetown Islanders,2019-2020 Preseason, 4
QMJHL,Rimouski Océanic,2022-2023 Regular Season, 5
QMJHL,Rimouski Océanic,2022-2023 Preseason, 2
QMJHL,Rimouski Océanic,2021-2022 Postseason, 1
QMJHL,Rimouski Océanic,2021-2022 Regular Season, 8
QMJHL,Rimouski Océanic,2021-2022 Preseason, 2
QMJHL,Rimouski Océanic,2020-2021 Postseason, 2
QMJHL,Rimouski Océanic,2020-2021 Regular Season, 1
QMJHL,Rimouski Océanic,2020-2021 Preseason, 1
QMJHL,Rimouski Océanic,2019-2020 Regular Season, 11
QMJHL,Rimouski Océanic,2018-2019 Postseason, 1
QMJHL,Val-d'Or Foreurs,2022-2023 Regular Season, 1
QMJHL,Val-d'Or Foreurs,2021-2022 Postseason, 1
QMJHL,Val-d'Or Foreurs,2021-2022 Regular Season, 11
QMJHL,Val-d'Or Foreurs,2021-2022 Preseason, 1
QMJHL,Val-d'Or Foreurs,2020-2021 Regular Season, 3
QMJHL,Val-d'Or Foreurs,2020-2021 Preseason, 2
QMJHL,Val-d'Or Foreurs,2019-2020 Regular Season, 13
QMJHL,Val-d'Or Foreurs,2019-2020 Preseason, 3
QMJHL,Val-d'Or Foreurs,2018-2019 Regular Season, 22
QMJHL,Val-d'Or Foreurs,2018-2019 Preseason, 2
QMJHL,Victoriaville Tigres,2022-2023 Regular Season, 3
QMJHL,Victoriaville Tigres,2022-2023 Preseason, 2
QMJHL,Victoriaville Tigres,2021-2022 Regular Season, 5
QMJHL,Victoriaville Tigres,2020-2021 Regular Season, 1
QMJHL,Victoriaville Tigres,2019-2020 Regular Season, 12
QMJHL,Victoriaville Tigres,2019-2020 Preseason, 2
QMJHL,Victoriaville Tigres,2018-2019 Regular Season, 15
QMJHL,Victoriaville Tigres,2018-2019 Preseason, 4
QMJHL,Victoriaville Tigres,2017-2018 Postseason, 3
QMJHL,Victoriaville Tigres,2017-2018 Regular Season, 23
QMJHL,Saint John Sea Dogs,2022-2023 Regular Season, 2
QMJHL,Saint John Sea Dogs,2022-2023 Preseason, 8
QMJHL,Saint John Sea Dogs,2021-2022 Postseason, 1
QMJHL,Saint John Sea Dogs,2021-2022 Regular Season, 15
QMJHL,Saint John Sea Dogs,2021-2022 Preseason, 5
QMJHL,Saint John Sea Dogs,2020-2021 Regular Season, 2
QMJHL,Saint John Sea Dogs,2020-2021 Preseason, 3
QMJHL,Saint John Sea Dogs,2019-2020 Regular Season, 17
QMJHL,Saint John Sea Dogs,2019-2020 Preseason, 2
QMJHL,Saint John Sea Dogs,2018-2019 Regular Season, 22
QMJHL,Blainville-Boisbriand Armada,2022-2023 Regular Season, 4
QMJHL,Blainville-Boisbriand Armada,2022-2023 Preseason, 1
QMJHL,Blainville-Boisbriand Armada,2021-2022 Regular Season, 8
QMJHL,Blainville-Boisbriand Armada,2021-2022 Preseason, 1
QMJHL,Blainville-Boisbriand Armada,2020-2021 Postseason, 1
QMJHL,Blainville-Boisbriand Armada,2020-2021 Regular Season, 5
QMJHL,Blainville-Boisbriand Armada,2020-2021 Preseason, 5
QMJHL,Blainville-Boisbriand Armada,2019-2020 Regular Season, 15
QMJHL,Blainville-Boisbriand Armada,2019-2020 Preseason, 2
QMJHL,Blainville-Boisbriand Armada,2018-2019 Postseason, 1
QMJHL,Sherbrooke Phoenix,2022-2023 Regular Season, 10
QMJHL,Sherbrooke Phoenix,2021-2022 Regular Season, 11
QMJHL,Sherbrooke Phoenix,2021-2022 Preseason, 1
QMJHL,Sherbrooke Phoenix,2020-2021 Postseason, 1
QMJHL,Sherbrooke Phoenix,2020-2021 Regular Season, 3
QMJHL,Sherbrooke Phoenix,2020-2021 Preseason, 2
QMJHL,Sherbrooke Phoenix,2019-2020 Regular Season, 19
QMJHL,Sherbrooke Phoenix,2019-2020 Preseason, 3
QMJHL,Sherbrooke Phoenix,2018-2019 Postseason, 2
QMJHL,Sherbrooke Phoenix,2018-2019 Regular Season, 17
QMJHL,Cape Breton Eagles,2022-2023 Regular Season, 7
QMJHL,Cape Breton Eagles,2022-2023 Preseason, 2
QMJHL,Cape Breton Eagles,2021-2022 Regular Season, 12
QMJHL,Cape Breton Eagles,2021-2022 Preseason, 3
QMJHL,Cape Breton Eagles,2020-2021 Regular Season, 9
QMJHL,Cape Breton Eagles,2020-2021 Preseason, 2
QMJHL,Cape Breton Eagles,2019-2020 Regular Season, 15
QMJHL,Cape Breton Eagles,2018-2019 Postseason, 2
QMJHL,Cape Breton Eagles,2018-2019 Regular Season, 14
QMJHL,Cape Breton Eagles,2018-2019 Preseason, 1
OHL,Barrie Colts,2022-2023 Regular Season, 9
OHL,Barrie Colts,2022-2023 Preseason, 3
OHL,Barrie Colts,2021-2022 Postseason, 3
OHL,Barrie Colts,2021-2022 Regular Season, 23
OHL,Barrie Colts,2021-2022 Preseason, 1
OHL,Barrie Colts,2019-2020 Regular Season, 21
OHL,Barrie Colts,2019-2020 Preseason, 2
OHL,Barrie Colts,2018-2019 Regular Season, 23
OHL,Barrie Colts,2018-2019 Preseason, 1
OHL,Barrie Colts,2017-2018 Postseason, 1
OHL,North Bay Battalion,2022-2023 Regular Season, 13
OHL,North Bay Battalion,2022-2023 Preseason, 1
OHL,North Bay Battalion,2021-2022 Postseason, 2
OHL,North Bay Battalion,2021-2022 Regular Season, 18
OHL,North Bay Battalion,2019-2020 Regular Season, 14
OHL,North Bay Battalion,2018-2019 Postseason, 2
OHL,North Bay Battalion,2018-2019 Regular Season, 19
OHL,North Bay Battalion,2017-2018 Postseason, 1
OHL,North Bay Battalion,2017-2018 Regular Season, 16
OHL,North Bay Battalion,2017-2018 Preseason, 1
OHL,Erie Otters,2022-2023 Regular Season, 16
OHL,Erie Otters,2022-2023 Preseason, 2
OHL,Erie Otters,2021-2022 Regular Season, 13
OHL,Erie Otters,2019-2020 Regular Season, 22
OHL,Erie Otters,2019-2020 Preseason, 2
OHL,Erie Otters,2018-2019 Regular Season, 20
OHL,Erie Otters,2018-2019 Preseason, 1
OHL,Erie Otters,2017-2018 Regular Season, 11
OHL,Erie Otters,2017-2018 Preseason, 4
OHL,Erie Otters,2016-2017 Postseason, 1
OHL,Guelph Storm,2022-2023 Regular Season, 7
OHL,Guelph Storm,2022-2023 Preseason, 1
OHL,Guelph Storm,2021-2022 Postseason, 2
OHL,Guelph Storm,2021-2022 Regular Season, 16
OHL,Guelph Storm,2021-2022 Preseason, 1
OHL,Guelph Storm,2019-2020 Regular Season, 7
OHL,Guelph Storm,2018-2019 Postseason, 2
OHL,Guelph Storm,2018-2019 Regular Season, 9
OHL,Guelph Storm,2017-2018 Regular Season, 7
OHL,Guelph Storm,2016-2017 Regular Season, 18
OHL,Kingston Frontenacs,2022-2023 Regular Season, 10
OHL,Kingston Frontenacs,2022-2023 Preseason, 1
OHL,Kingston Frontenacs,2021-2022 Postseason, 1
OHL,Kingston Frontenacs,2021-2022 Regular Season, 29
OHL,Kingston Frontenacs,2021-2022 Preseason, 1
OHL,Kingston Frontenacs,2019-2020 Regular Season, 18
OHL,Kingston Frontenacs,2019-2020 Preseason, 3
OHL,Kingston Frontenacs,2018-2019 Regular Season, 33
OHL,Kingston Frontenacs,2017-2018 Postseason, 1
OHL,Kingston Frontenacs,2017-2018 Regular Season, 17
OHL,Kitchener Rangers,2022-2023 Regular Season, 7
OHL,Kitchener Rangers,2022-2023 Preseason, 3
OHL,Kitchener Rangers,2021-2022 Postseason, 1
OHL,Kitchener Rangers,2021-2022 Regular Season, 14
OHL,Kitchener Rangers,2019-2020 Regular Season, 18
OHL,Kitchener Rangers,2018-2019 Regular Season, 15
OHL,Kitchener Rangers,2018-2019 Preseason, 1
OHL,Kitchener Rangers,2017-2018 Regular Season, 12
OHL,Kitchener Rangers,2017-2018 Preseason, 4
OHL,Kitchener Rangers,2016-2017 Postseason, 2
OHL,London Knights,2022-2023 Regular Season, 12
OHL,London Knights,2022-2023 Preseason, 2
OHL,London Knights,2021-2022 Postseason, 1
OHL,London Knights,2021-2022 Regular Season, 21
OHL,London Knights,2021-2022 Preseason, 5
OHL,London Knights,2019-2020 Regular Season, 15
OHL,London Knights,2019-2020 Preseason, 3
OHL,London Knights,2018-2019 Regular Season, 18
OHL,London Knights,2018-2019 Preseason, 2
OHL,London Knights,2017-2018 Postseason, 1
OHL,Niagara IceDogs,2022-2023 Regular Season, 12
OHL,Niagara IceDogs,2022-2023 Preseason, 2
OHL,Niagara IceDogs,2021-2022 Regular Season, 18
OHL,Niagara IceDogs,2021-2022 Preseason, 1
OHL,Niagara IceDogs,2019-2020 Regular Season, 13
OHL,Niagara IceDogs,2019-2020 Preseason, 3
OHL,Niagara IceDogs,2018-2019 Postseason, 2
OHL,Niagara IceDogs,2018-2019 Regular Season, 8
OHL,Niagara IceDogs,2018-2019 Preseason, 1
OHL,Niagara IceDogs,2017-2018 Postseason, 3
OHL,Oshawa Generals,2022-2023 Regular Season, 10
OHL,Oshawa Generals,2022-2023 Preseason, 1
OHL,Oshawa Generals,2021-2022 Postseason, 1
OHL,Oshawa Generals,2021-2022 Regular Season, 20
OHL,Oshawa Generals,2021-2022 Preseason, 4
OHL,Oshawa Generals,2019-2020 Regular Season, 22
OHL,Oshawa Generals,2019-2020 Preseason, 1
OHL,Oshawa Generals,2018-2019 Postseason, 1
OHL,Oshawa Generals,2018-2019 Regular Season, 13
OHL,Oshawa Generals,2018-2019 Preseason, 4
OHL,Ottawa 67's,2022-2023 Regular Season, 16
OHL,Ottawa 67's,2022-2023 Preseason, 2
OHL,Ottawa 67's,2021-2022 Postseason, 1
OHL,Ottawa 67's,2021-2022 Regular Season, 24
OHL,Ottawa 67's,2021-2022 Preseason, 1
OHL,Ottawa 67's,2019-2020 Regular Season, 20
OHL,Ottawa 67's,2019-2020 Preseason, 3
OHL,Ottawa 67's,2018-2019 Postseason, 3
OHL,Ottawa 67's,2018-2019 Regular Season, 26
OHL,Ottawa 67's,2017-2018 Postseason, 3
OHL,Owen Sound Attack,2022-2023 Regular Season, 7
OHL,Owen Sound Attack,2022-2023 Preseason, 2
OHL,Owen Sound Attack,2021-2022 Postseason, 2
OHL,Owen Sound Attack,2021-2022 Regular Season, 20
OHL,Owen Sound Attack,2021-2022 Preseason, 2
OHL,Owen Sound Attack,2019-2020 Regular Season, 11
OHL,Owen Sound Attack,2019-2020 Preseason, 1
OHL,Owen Sound Attack,2018-2019 Regular Season, 18
OHL,Owen Sound Attack,2017-2018 Postseason, 1
OHL,Owen Sound Attack,2017-2018 Regular Season, 14
OHL,Peterborough Petes,2022-2023 Regular Season, 9
OHL,Peterborough Petes,2022-2023 Preseason, 1
OHL,Peterborough Petes,2021-2022 Postseason, 3
OHL,Peterborough Petes,2021-2022 Regular Season, 16
OHL,Peterborough Petes,2019-2020 Regular Season, 27
OHL,Peterborough Petes,2019-2020 Preseason, 2
OHL,Peterborough Petes,2018-2019 Regular Season, 15
OHL,Peterborough Petes,2018-2019 Preseason, 4
OHL,Peterborough Petes,2017-2018 Regular Season, 15
OHL,Peterborough Petes,2017-2018 Preseason, 2
OHL,Saginaw Spirit,2022-2023 Regular Season, 12
OHL,Saginaw Spirit,2022-2023 Preseason, 1
OHL,Saginaw Spirit,2021-2022 Regular Season, 15
OHL,Saginaw Spirit,2021-2022 Preseason, 1
OHL,Saginaw Spirit,2019-2020 Regular Season, 13
OHL,Saginaw Spirit,2018-2019 Postseason, 3
OHL,Saginaw Spirit,2018-2019 Regular Season, 6
OHL,Saginaw Spirit,2017-2018 Regular Season, 10
OHL,Saginaw Spirit,2016-2017 Regular Season, 7
OHL,Saginaw Spirit,2015-2016 Regular Season, 39
OHL,Sarnia Sting,2022-2023 Regular Season, 20
OHL,Sarnia Sting,2022-2023 Preseason, 1
OHL,Sarnia Sting,2021-2022 Postseason, 3
OHL,Sarnia Sting,2021-2022 Regular Season, 22
OHL,Sarnia Sting,2021-2022 Preseason, 3
OHL,Sarnia Sting,2019-2020 Regular Season, 29
OHL,Sarnia Sting,2019-2020 Preseason, 1
OHL,Sarnia Sting,2018-2019 Postseason, 2
OHL,Sarnia Sting,2018-2019 Regular Season, 23
OHL,Sarnia Sting,2018-2019 Preseason, 2
OHL,Sault Ste. Marie Greyhounds,2022-2023 Regular Season, 20
OHL,Sault Ste. Marie Greyhounds,2021-2022 Postseason, 2
OHL,Sault Ste. Marie Greyhounds,2021-2022 Regular Season, 22
OHL,Sault Ste. Marie Greyhounds,2019-2020 Regular Season, 13
OHL,Sault Ste. Marie Greyhounds,2019-2020 Preseason, 1
OHL,Sault Ste. Marie Greyhounds,2018-2019 Postseason, 2
OHL,Sault Ste. Marie Greyhounds,2018-2019 Regular Season, 9
OHL,Sault Ste. Marie Greyhounds,2017-2018 Regular Season, 7
OHL,Sault Ste. Marie Greyhounds,2017-2018 Preseason, 1
OHL,Sault Ste. Marie Greyhounds,2016-2017 Postseason, 2
OHL,Sudbury Wolves,2022-2023 Regular Season, 14
OHL,Sudbury Wolves,2022-2023 Preseason, 4
OHL,Sudbury Wolves,2021-2022 Regular Season, 25
OHL,Sudbury Wolves,2021-2022 Preseason, 1
OHL,Sudbury Wolves,2019-2020 Regular Season, 30
OHL,Sudbury Wolves,2019-2020 Preseason, 1
OHL,Sudbury Wolves,2018-2019 Postseason, 2
OHL,Sudbury Wolves,2018-2019 Regular Season, 31
OHL,Sudbury Wolves,2018-2019 Preseason, 1
OHL,Sudbury Wolves,2017-2018 Regular Season, 36
OHL,Mississauga Steelheads,2022-2023 Regular Season, 17
OHL,Mississauga Steelheads,2022-2023 Preseason, 2
OHL,Mississauga Steelheads,2021-2022 Postseason, 3
OHL,Mississauga Steelheads,2021-2022 Regular Season, 21
OHL,Mississauga Steelheads,2019-2020 Regular Season, 22
OHL,Mississauga Steelheads,2019-2020 Preseason, 1
OHL,Mississauga Steelheads,2018-2019 Postseason, 2
OHL,Mississauga Steelheads,2018-2019 Regular Season, 25
OHL,Mississauga Steelheads,2017-2018 Postseason, 1
OHL,Mississauga Steelheads,2017-2018 Regular Season, 18
OHL,Windsor Spitfires,2022-2023 Regular Season, 17
OHL,Windsor Spitfires,2022-2023 Preseason, 3
OHL,Windsor Spitfires,2021-2022 Postseason, 7
OHL,Windsor Spitfires,2021-2022 Regular Season, 22
OHL,Windsor Spitfires,2021-2022 Preseason, 1
OHL,Windsor Spitfires,2019-2020 Regular Season, 18
OHL,Windsor Spitfires,2018-2019 Regular Season, 13
OHL,Windsor Spitfires,2018-2019 Preseason, 1
OHL,Windsor Spitfires,2017-2018 Postseason, 2
OHL,Windsor Spitfires,2017-2018 Regular Season, 7
OHL,Hamilton Bulldogs,2022-2023 Regular Season, 22
OHL,Hamilton Bulldogs,2022-2023 Preseason, 1
OHL,Hamilton Bulldogs,2021-2022 Postseason, 5
OHL,Hamilton Bulldogs,2021-2022 Regular Season, 20
OHL,Hamilton Bulldogs,2021-2022 Preseason, 5
OHL,Hamilton Bulldogs,2019-2020 Regular Season, 17
OHL,Hamilton Bulldogs,2018-2019 Regular Season, 14
OHL,Hamilton Bulldogs,2017-2018 Postseason, 4
OHL,Hamilton Bulldogs,2017-2018 Regular Season, 17
OHL,Hamilton Bulldogs,2016-2017 Postseason, 5
OHL,Flint Firebirds,2022-2023 Regular Season, 13
OHL,Flint Firebirds,2022-2023 Preseason, 3
OHL,Flint Firebirds,2021-2022 Postseason, 4
OHL,Flint Firebirds,2021-2022 Regular Season, 17
OHL,Flint Firebirds,2021-2022 Preseason, 1
OHL,Flint Firebirds,2019-2020 Regular Season, 11
OHL,Flint Firebirds,2018-2019 Regular Season, 10
OHL,Flint Firebirds,2017-2018 Regular Season, 17
OHL,Flint Firebirds,2016-2017 Postseason, 2
OHL,Flint Firebirds,2016-2017 Regular Season, 8
SPHL,Huntsville Havoc,2022-2023 Regular Season, 18
SPHL,Huntsville Havoc,2021-2022 Regular Season, 37
SPHL,Huntsville Havoc,2020-2021 Regular Season, 13
SPHL,Huntsville Havoc,2019-2020 Regular Season, 29
SPHL,Huntsville Havoc,2018-2019 Postseason, 1
SPHL,Huntsville Havoc,2018-2019 Regular Season, 16
SPHL,Huntsville Havoc,2017-2018 Regular Season, 26
SPHL,Huntsville Havoc,2016-2017 Postseason, 2
SPHL,Huntsville Havoc,2016-2017 Regular Season, 39
SPHL,Huntsville Havoc,2016-2017 Preseason, 5
SPHL,Knoxville Ice Bears,2022-2023 Regular Season, 24
SPHL,Knoxville Ice Bears,2021-2022 Postseason, 1
SPHL,Knoxville Ice Bears,2021-2022 Regular Season, 50
SPHL,Knoxville Ice Bears,2020-2021 Postseason, 1
SPHL,Knoxville Ice Bears,2020-2021 Regular Season, 18
SPHL,Knoxville Ice Bears,2019-2020 Regular Season, 26
SPHL,Knoxville Ice Bears,2018-2019 Regular Season, 32
SPHL,Knoxville Ice Bears,2017-2018 Regular Season, 25
SPHL,Knoxville Ice Bears,2016-2017 Postseason, 1
SPHL,Knoxville Ice Bears,2016-2017 Regular Season, 49
SPHL,Pensacola Ice Flyers,2022-2023 Regular Season, 14
SPHL,Pensacola Ice Flyers,2021-2022 Postseason, 1
SPHL,Pensacola Ice Flyers,2021-2022 Regular Season, 35
SPHL,Pensacola Ice Flyers,2020-2021 Postseason, 1
SPHL,Pensacola Ice Flyers,2020-2021 Regular Season, 18
SPHL,Pensacola Ice Flyers,2019-2020 Regular Season, 17
SPHL,Pensacola Ice Flyers,2019-2020 Preseason, 1
